,data,area,Vaccinazioni giornaliere,sesso_maschile,sesso_femminile,prima_dose,seconda_dose,codice_NUTS1,codice_NUTS2,codice_regione_ISTAT,nome_area,Regione,popolazione,Totale vaccinazioni,Totale vaccinazioni ogni cento ab,Vaccinazioni giornaliere ogni cento ab
2852,2021-03-23,VDA,379,150,229,245,134,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste,Valle d'Aosta,125666,70153,55.82,0.3
2853,2021-02-08,VDA,223,83,140,25,198,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste,Valle d'Aosta,125666,70376,56.0,0.18
2854,2021-05-14,VDA,960,442,518,291,669,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste,Valle d'Aosta,125666,71336,56.77,0.76
2855,2021-02-01,VDA,404,127,277,87,317,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste,Valle d'Aosta,125666,71740,57.09,0.32
2856,2021-03-30,VDA,402,223,179,382,20,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste,Valle d'Aosta,125666,72142,57.41,0.32
2857,2021-02-27,VDA,231,85,146,124,107,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste,Valle d'Aosta,125666,72373,57.59,0.18
2858,2021-03-02,PAT,1304,440,864,928,376,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,1304,0.24,0.24
2859,2021-02-13,PAT,537,333,204,172,365,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,1841,0.34,0.1
2860,2021-05-26,PAT,3598,1686,1912,1025,2573,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,5439,1.0,0.66
2861,2021-01-27,PAT,802,277,525,91,711,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,6241,1.15,0.15
2862,2021-05-09,PAT,2322,1210,1112,1978,344,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,8563,1.58,0.43
2863,2021-05-17,PAT,4292,2121,2171,3942,350,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,12855,2.37,0.79
2864,2021-04-14,PAT,3115,1464,1651,2379,736,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,15970,2.95,0.58
2865,2021-03-28,PAT,748,292,456,745,3,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,16718,3.09,0.14
2866,2021-01-18,PAT,643,154,489,588,55,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,17361,3.21,0.12
2867,2021-01-23,PAT,577,334,243,388,189,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,17938,3.31,0.11
2868,2021-05-05,PAT,4972,2575,2397,4689,283,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,22910,4.23,0.92
2869,2021-03-23,PAT,2444,943,1501,1704,740,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,25354,4.68,0.45
2870,2021-04-01,PAT,2893,1227,1666,1800,1093,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,28247,5.22,0.53
2871,2021-05-14,PAT,5293,2531,2762,3926,1367,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,33540,6.2,0.98
2872,2021-05-22,PAT,3239,1589,1650,919,2320,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,36779,6.79,0.6
2873,2021-05-29,PAT,1806,940,866,572,1234,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,38585,7.13,0.33
2874,2021-04-02,PAT,2801,1146,1655,2126,675,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,41386,7.64,0.52
2875,2021-04-09,PAT,2706,1144,1562,1507,1199,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,44092,8.14,0.5
2876,2021-02-11,PAT,1132,365,767,796,336,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,45224,8.35,0.21
2877,2021-02-25,PAT,1641,643,998,1200,441,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,46865,8.66,0.3
2878,2020-12-30,PAT,7,3,4,7,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,46872,8.66,0.0
2879,2021-04-16,PAT,2836,1344,1492,2691,145,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,49708,9.18,0.52
2880,2021-02-18,PAT,1205,426,779,1143,62,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,50913,9.4,0.22
2881,2021-01-06,PAT,42,13,29,42,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,50955,9.41,0.01
2882,2021-03-21,PAT,129,69,60,129,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,51084,9.44,0.02
2883,2021-05-24,PAT,4362,2004,2358,1332,3030,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,55446,10.24,0.81
2884,2021-03-04,PAT,2358,793,1565,1580,778,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,57804,10.68,0.44
2885,2021-05-07,PAT,5984,3077,2907,5147,837,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,63788,11.78,1.11
2886,2021-04-20,PAT,2872,1372,1500,2836,36,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,66660,12.31,0.53
2887,2021-02-15,PAT,533,187,346,419,114,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,67193,12.41,0.1
2888,2021-04-18,PAT,1854,844,1010,1845,9,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,69047,12.75,0.34
2889,2021-03-06,PAT,783,277,506,632,151,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,69830,12.9,0.14
2890,2021-01-01,PAT,213,50,163,213,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,70043,12.94,0.04
2891,2021-04-21,PAT,2893,1349,1544,2843,50,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,72936,13.47,0.53
2892,2021-02-16,PAT,663,244,419,658,5,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,73599,13.59,0.12
2893,2021-05-10,PAT,3205,1644,1561,2701,504,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,76804,14.19,0.59
2894,2021-01-11,PAT,730,221,509,730,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,77534,14.32,0.13
2895,2021-01-30,PAT,386,132,254,152,234,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,77920,14.39,0.07
2896,2021-04-06,PAT,2258,949,1309,1493,765,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,80178,14.81,0.42
2897,2021-03-26,PAT,3154,1226,1928,2555,599,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,83332,15.39,0.58
2898,2021-02-04,PAT,974,304,670,421,553,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,84306,15.57,0.18
2899,2021-04-30,PAT,4910,2396,2514,4765,145,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,89216,16.48,0.91
2900,2021-03-11,PAT,2295,851,1444,1473,822,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,91511,16.9,0.42
2901,2021-01-20,PAT,291,73,218,279,12,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,91802,16.96,0.05
2902,2021-02-20,PAT,407,245,162,123,284,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,92209,17.03,0.08
2903,2021-04-11,PAT,2340,1135,1205,2248,92,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,94549,17.46,0.43
2904,2021-01-08,PAT,1449,313,1136,1449,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,95998,17.73,0.27
2905,2021-02-27,PAT,1027,456,571,606,421,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,97025,17.92,0.19
2906,2021-04-25,PAT,1970,939,1031,1963,7,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,98995,18.29,0.36
2907,2021-01-28,PAT,530,147,383,48,482,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,99525,18.38,0.1
2908,2021-04-23,PAT,3599,1749,1850,3545,54,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,103124,19.05,0.66
2909,2021-01-13,PAT,421,123,298,421,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,103545,19.13,0.08
2910,2021-03-18,PAT,2318,957,1361,1238,1080,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,105863,19.55,0.43
2911,2021-03-20,PAT,872,402,470,670,202,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,106735,19.72,0.16
2912,2021-05-03,PAT,4234,2178,2056,4081,153,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,110969,20.5,0.78
2913,2021-01-16,PAT,319,148,171,319,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,111288,20.56,0.06
2914,2021-04-28,PAT,4241,1972,2269,4103,138,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,115529,21.34,0.78
2915,2021-01-25,PAT,817,215,602,23,794,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,116346,21.49,0.15
2916,2021-03-30,PAT,2387,973,1414,1750,637,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,118733,21.93,0.44
2917,2021-05-28,PAT,3238,1540,1698,1305,1933,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,121971,22.53,0.6
2918,2021-03-25,PAT,2874,1103,1771,1824,1050,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,124845,23.06,0.53
2919,2021-02-23,PAT,1108,395,713,897,211,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,125953,23.27,0.2
2920,2021-02-06,PAT,574,298,276,433,141,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,126527,23.37,0.11
2921,2021-01-04,PAT,870,227,643,870,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,127397,23.53,0.16
2922,2021-05-02,PAT,3512,1955,1557,3475,37,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,130909,24.18,0.65
2923,2021-03-13,PAT,830,380,450,782,48,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,131739,24.33,0.15
2924,2021-05-19,PAT,5088,2451,2637,3839,1249,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,136827,25.27,0.94
2925,2021-04-13,PAT,2552,1057,1495,2045,507,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,139379,25.75,0.47
2926,2021-03-14,PAT,107,65,42,20,87,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,139486,25.76,0.02
2927,2021-03-07,PAT,22,6,16,22,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,139508,25.77,0.0
2928,2021-01-09,PAT,190,40,150,190,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,139698,25.8,0.04
2929,2021-03-09,PAT,1581,589,992,938,643,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,141279,26.1,0.29
2930,2021-05-12,PAT,3297,1491,1806,2114,1183,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,144576,26.71,0.61
2931,2021-03-16,PAT,1391,506,885,608,783,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,145967,26.96,0.26
2932,2021-02-01,PAT,1220,335,885,92,1128,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,147187,27.19,0.23
2933,2021-02-08,PAT,1151,318,833,342,809,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,148338,27.4,0.21
2934,2021-01-10,PAT,84,19,65,84,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,148422,27.42,0.02
2935,2021-04-22,PAT,3146,1468,1678,3102,44,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,151568,28.0,0.58
2936,2021-04-05,PAT,35,17,18,33,2,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,151603,28.0,0.01
2937,2021-01-22,PAT,1668,433,1235,329,1339,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,153271,28.31,0.31
2938,2021-03-27,PAT,1615,709,906,1363,252,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,154886,28.61,0.3
2939,2021-02-05,PAT,802,272,530,283,519,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,155688,28.76,0.15
2940,2021-01-05,PAT,709,232,477,709,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,156397,28.89,0.13
2941,2021-01-19,PAT,405,77,328,405,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,156802,28.96,0.07
2942,2021-03-10,PAT,2411,928,1483,1490,921,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,159213,29.41,0.45
2943,2021-02-17,PAT,1110,425,685,1020,90,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,160323,29.61,0.21
2944,2021-02-26,PAT,1218,435,783,923,295,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,161541,29.84,0.22
2945,2021-01-14,PAT,700,203,497,700,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,162241,29.97,0.13
2946,2021-04-26,PAT,2646,1244,1402,2552,94,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,164887,30.46,0.49
2947,2021-05-21,PAT,5017,2407,2610,3325,1692,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,169904,31.38,0.93
2948,2021-02-03,PAT,846,314,532,414,432,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,170750,31.54,0.16
2949,2021-05-23,PAT,1952,993,959,447,1505,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,172702,31.9,0.36
2950,2021-02-10,PAT,851,291,560,509,342,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,173553,32.06,0.16
2951,2021-04-08,PAT,3114,1294,1820,1996,1118,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,176667,32.63,0.58
2952,2021-04-10,PAT,2796,1307,1489,2003,793,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,179463,33.15,0.52
2953,2020-12-31,PAT,1624,449,1175,1624,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,181087,33.45,0.3
2954,2021-03-05,PAT,2244,703,1541,1678,566,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,183331,33.86,0.41
2955,2021-04-17,PAT,2203,1120,1083,2146,57,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,185534,34.27,0.41
2956,2021-01-15,PAT,595,132,463,595,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,186129,34.38,0.11
2957,2021-03-24,PAT,2376,940,1436,1556,820,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,188505,34.82,0.44
2958,2021-05-13,PAT,3405,1579,1826,2304,1101,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,191910,35.45,0.63
2959,2021-01-26,PAT,542,154,388,27,515,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,192452,35.55,0.1
2960,2021-02-09,PAT,915,287,628,442,473,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,193367,35.72,0.17
2961,2021-03-31,PAT,2567,983,1584,1710,857,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,195934,36.19,0.47
2962,2021-01-29,PAT,1353,331,1022,55,1298,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,197287,36.44,0.25
2963,2021-01-12,PAT,505,158,347,505,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,197792,36.53,0.09
2964,2021-04-07,PAT,2599,1012,1587,1658,941,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,200391,37.01,0.48
2965,2021-03-01,PAT,1237,454,783,942,295,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,201628,37.24,0.23
2966,2020-12-27,PAT,103,40,63,103,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,201731,37.26,0.02
2967,2021-05-25,PAT,4686,2232,2454,1851,2835,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,206417,38.13,0.87
2968,2021-02-14,PAT,246,186,60,11,235,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,206663,38.17,0.05
2969,2021-05-27,PAT,3790,1762,2028,1084,2706,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,210453,38.87,0.7
2970,2021-05-20,PAT,4979,2353,2626,3373,1606,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,215432,39.79,0.92
2971,2021-03-17,PAT,2067,790,1277,1199,868,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,217499,40.17,0.38
2972,2021-05-06,PAT,5505,2726,2779,4726,779,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,223004,41.19,1.02
2973,2021-02-02,PAT,907,240,667,190,717,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,223911,41.36,0.17
2974,2021-05-01,PAT,4837,2463,2374,4802,35,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,228748,42.25,0.89
2975,2021-03-12,PAT,2506,936,1570,1701,805,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,231254,42.72,0.46
2976,2021-01-21,PAT,352,95,257,228,124,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,231606,42.78,0.07
2977,2021-03-19,PAT,2423,915,1508,1571,852,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,234029,43.23,0.45
2978,2021-01-03,PAT,492,160,332,492,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,234521,43.32,0.09
2979,2021-02-22,PAT,745,259,486,661,84,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,235266,43.46,0.14
2980,2021-05-18,PAT,4245,2008,2237,3403,842,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,239511,44.24,0.78
2981,2021-03-29,PAT,2461,958,1503,1726,735,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,241972,44.7,0.45
2982,2021-04-12,PAT,3087,1408,1679,2591,496,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,245059,45.27,0.57
2983,2021-01-02,PAT,502,143,359,502,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,245561,45.36,0.09
2984,2021-04-27,PAT,3879,1865,2014,3812,67,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,249440,46.07,0.72
2985,2021-05-04,PAT,4474,2422,2052,4384,90,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,253914,46.9,0.83
2986,2021-03-08,PAT,1398,433,965,1045,353,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,255312,47.16,0.26
2987,2021-03-15,PAT,1410,545,865,946,464,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,256722,47.42,0.26
2988,2021-01-17,PAT,251,195,56,251,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,256973,47.47,0.05
2989,2021-05-11,PAT,3688,1744,1944,2845,843,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,260661,48.15,0.68
2990,2021-03-22,PAT,2305,973,1332,1430,875,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,262966,48.57,0.43
2991,2021-01-24,PAT,547,276,271,224,323,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,263513,48.67,0.1
2992,2021-01-31,PAT,75,15,60,1,74,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,263588,48.69,0.01
2993,2021-02-12,PAT,1010,340,670,589,421,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,264598,48.87,0.19
2994,2021-03-03,PAT,1656,622,1034,1139,517,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,266254,49.18,0.31
2995,2021-05-08,PAT,3151,1721,1430,2734,417,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,269405,49.76,0.58
2996,2021-05-16,PAT,1321,729,592,1083,238,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,270726,50.01,0.24
2997,2021-04-15,PAT,3182,1437,1745,3028,154,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,273908,50.59,0.59
2998,2021-04-29,PAT,4621,2232,2389,4412,209,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,278529,51.45,0.85
2999,2021-02-24,PAT,1318,523,795,922,396,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,279847,51.69,0.24
3000,2021-04-19,PAT,2622,1235,1387,2599,23,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,282469,52.18,0.48
3001,2021-04-03,PAT,1138,471,667,971,167,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,283607,52.39,0.21
3002,2021-04-24,PAT,3507,1682,1825,3494,13,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,287114,53.03,0.65
3003,2021-02-19,PAT,928,358,570,869,59,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,288042,53.21,0.17
3004,2021-02-28,PAT,242,121,121,242,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,288284,53.25,0.04
3005,2021-01-07,PAT,1270,310,960,1270,0,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,289554,53.48,0.23
3006,2021-05-15,PAT,1567,815,752,679,888,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,291121,53.77,0.29
3007,2021-02-21,PAT,155,92,63,43,112,ITH,ITH2,4,Provincia Autonoma Trento,P.A. Trento,541380,291276,53.8,0.03
3008,2021-05-12,SIC,36856,17348,19508,21914,14942,ITG,ITG1,19,Sicilia,Sicilia,4999891,36856,0.74,0.74
3009,2021-02-20,SIC,7242,3726,3516,7000,242,ITG,ITG1,19,Sicilia,Sicilia,4999891,44098,0.88,0.14
3010,2021-04-25,SIC,21349,10182,11167,16373,4976,ITG,ITG1,19,Sicilia,Sicilia,4999891,65447,1.31,0.43
3011,2021-04-08,SIC,16796,8287,8509,8313,8483,ITG,ITG1,19,Sicilia,Sicilia,4999891,82243,1.64,0.34
3012,2021-02-03,SIC,6097,2853,3244,754,5343,ITG,ITG1,19,Sicilia,Sicilia,4999891,88340,1.77,0.12
3013,2021-03-14,SIC,8777,3928,4849,4943,3834,ITG,ITG1,19,Sicilia,Sicilia,4999891,97117,1.94,0.18
3014,2021-02-11,SIC,5322,2098,3224,4859,463,ITG,ITG1,19,Sicilia,Sicilia,4999891,102439,2.05,0.11
3015,2021-04-16,SIC,28747,14425,14322,20371,8376,ITG,ITG1,19,Sicilia,Sicilia,4999891,131186,2.62,0.57
3016,2021-02-25,SIC,10121,5248,4873,8955,1166,ITG,ITG1,19,Sicilia,Sicilia,4999891,141307,2.83,0.2
3017,2021-05-21,SIC,45728,21531,24197,24319,21409,ITG,ITG1,19,Sicilia,Sicilia,4999891,187035,3.74,0.91
3018,2021-01-30,SIC,7836,3569,4267,172,7664,ITG,ITG1,19,Sicilia,Sicilia,4999891,194871,3.9,0.16
3019,2021-04-04,SIC,6830,3329,3501,5538,1292,ITG,ITG1,19,Sicilia,Sicilia,4999891,201701,4.03,0.14
3020,2020-12-27,SIC,91,55,36,91,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,201792,4.04,0.0
3021,2021-03-01,SIC,12959,6118,6841,11304,1655,ITG,ITG1,19,Sicilia,Sicilia,4999891,214751,4.3,0.26
3022,2021-05-26,SIC,44301,20659,23642,23791,20510,ITG,ITG1,19,Sicilia,Sicilia,4999891,259052,5.18,0.89
3023,2021-04-13,SIC,19917,9689,10228,11082,8835,ITG,ITG1,19,Sicilia,Sicilia,4999891,278969,5.58,0.4
3024,2021-04-20,SIC,19270,9079,10191,13931,5339,ITG,ITG1,19,Sicilia,Sicilia,4999891,298239,5.96,0.39
3025,2021-03-02,SIC,14869,6359,8510,12060,2809,ITG,ITG1,19,Sicilia,Sicilia,4999891,313108,6.26,0.3
3026,2021-01-04,SIC,8401,4189,4212,8401,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,321509,6.43,0.17
3027,2021-04-28,SIC,29347,13764,15583,20266,9081,ITG,ITG1,19,Sicilia,Sicilia,4999891,350856,7.02,0.59
3028,2021-02-23,SIC,8910,4671,4239,8447,463,ITG,ITG1,19,Sicilia,Sicilia,4999891,359766,7.2,0.18
3029,2021-03-09,SIC,13162,5591,7571,10789,2373,ITG,ITG1,19,Sicilia,Sicilia,4999891,372928,7.46,0.26
3030,2021-01-11,SIC,5915,2597,3318,5915,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,378843,7.58,0.12
3031,2021-01-18,SIC,1650,670,980,1495,155,ITG,ITG1,19,Sicilia,Sicilia,4999891,380493,7.61,0.03
3032,2021-02-18,SIC,5472,3152,2320,5044,428,ITG,ITG1,19,Sicilia,Sicilia,4999891,385965,7.72,0.11
3033,2021-05-14,SIC,52245,24469,27776,36397,15848,ITG,ITG1,19,Sicilia,Sicilia,4999891,438210,8.76,1.04
3034,2021-02-01,SIC,6070,2681,3389,299,5771,ITG,ITG1,19,Sicilia,Sicilia,4999891,444280,8.89,0.12
3035,2021-04-27,SIC,26378,12710,13668,15589,10789,ITG,ITG1,19,Sicilia,Sicilia,4999891,470658,9.41,0.53
3036,2021-04-30,SIC,35220,16458,18762,24016,11204,ITG,ITG1,19,Sicilia,Sicilia,4999891,505878,10.12,0.7
3037,2021-03-04,SIC,15186,6546,8640,10988,4198,ITG,ITG1,19,Sicilia,Sicilia,4999891,521064,10.42,0.3
3038,2021-05-07,SIC,36656,17313,19343,25026,11630,ITG,ITG1,19,Sicilia,Sicilia,4999891,557720,11.15,0.73
3039,2021-01-13,SIC,5266,2492,2774,5266,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,562986,11.26,0.11
3040,2021-03-18,SIC,15602,7783,7819,9864,5738,ITG,ITG1,19,Sicilia,Sicilia,4999891,578588,11.57,0.31
3041,2021-01-16,SIC,2781,1198,1583,2781,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,581369,11.63,0.06
3042,2021-04-09,SIC,20538,10003,10535,11389,9149,ITG,ITG1,19,Sicilia,Sicilia,4999891,601907,12.04,0.41
3043,2021-04-11,SIC,15341,7577,7764,8312,7029,ITG,ITG1,19,Sicilia,Sicilia,4999891,617248,12.35,0.31
3044,2020-12-30,SIC,175,102,73,175,0,ITG,ITG1,19,Sicilia,Sicilia,4999891,617423,12.35,0.0
3045,2021-03-06,SIC,12919,5168,7751,10016,2903,ITG,ITG1,19,Sicilia,Sicilia,4999891,630342,12.61,0.26
