,date,variable,Germany,Israel,Italy,Spain,United Kingdom,United States
1527,24-08-2021,total_boosters_per_hundred,0.01,19.07,,,,
1528,24-08-2021,Totale vaccinazioni,100507529.0,13058697.0,76024651.0,64312970.0,89865264.0,363915792.0
1529,24-08-2021,Totale vaccinazioni ogni cento abitanti,119.79,148.57,125.94,137.58,131.75,108.2
1530,25-08-2021,Vaccinazioni giornaliere,256847.0,94227.0,231919.0,292713.0,211064.0,891838.0
1531,25-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3061,1.072,0.3842,0.6262,0.3094,0.2652
1532,25-08-2021,total_boosters,7421.0,1775241.0,,,,
1533,25-08-2021,total_boosters_per_hundred,0.01,20.2,,,,
1534,25-08-2021,Totale vaccinazioni,100849009.0,13171760.0,76318535.0,64714501.0,90095045.0,364842701.0
1535,25-08-2021,Totale vaccinazioni ogni cento abitanti,120.2,149.85,126.42,138.44,132.09,108.48
1536,26-08-2021,Vaccinazioni giornaliere,251932.0,99212.0,237534.0,277864.0,206641.0,877756.0
1537,26-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.3003,1.1287,0.3935,0.5944,0.303,0.261
1538,26-08-2021,total_boosters,7970.0,1875847.0,,,,
1539,26-08-2021,total_boosters_per_hundred,0.01,21.34,,,,
1540,26-08-2021,Totale vaccinazioni,101148909.0,13287486.0,76599486.0,65035990.0,90295121.0,365767674.0
1541,26-08-2021,Totale vaccinazioni ogni cento abitanti,120.56,151.17,126.89,139.13,132.38,108.75
1542,27-08-2021,Vaccinazioni giornaliere,239101.0,98612.0,246025.0,273524.0,199229.0,886314.0
1543,27-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.285,1.1219,0.4075,0.5851,0.2921,0.2635
1544,27-08-2021,total_boosters,9114.0,1932264.0,,,,
1545,27-08-2021,total_boosters_per_hundred,0.01,21.98,,,,
1546,27-08-2021,Totale vaccinazioni,101401207.0,13350920.0,76888790.0,,90471514.0,366838484.0
1547,27-08-2021,Totale vaccinazioni ogni cento abitanti,120.86,151.89,127.37,,132.64,109.07
1548,28-08-2021,Vaccinazioni giornaliere,236336.0,96171.0,256106.0,269184.0,186239.0,889615.0
1549,28-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2817,1.0941,0.4242,0.5759,0.273,0.2645
1550,28-08-2021,total_boosters,9908.0,1965613.0,,,,
1551,28-08-2021,total_boosters_per_hundred,0.01,22.36,,,,
1552,28-08-2021,Totale vaccinazioni,101538136.0,13389406.0,77115163.0,,90648473.0,367911870.0
1553,28-08-2021,Totale vaccinazioni ogni cento abitanti,121.02,152.33,127.74,,132.9,109.39
1554,29-08-2021,Vaccinazioni giornaliere,235049.0,92757.0,262886.0,264844.0,178687.0,886566.0
1555,29-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2802,1.0553,0.4355,0.5666,0.262,0.2636
1556,29-08-2021,total_boosters,10681.0,2044743.0,,,,
1557,29-08-2021,total_boosters_per_hundred,0.01,23.26,,,,
1558,29-08-2021,Totale vaccinazioni,101623214.0,13484871.0,77275438.0,65444891.0,90752303.0,368863734.0
1559,29-08-2021,Totale vaccinazioni ogni cento abitanti,121.12,153.42,128.01,140.0,133.05,109.67
1560,30-08-2021,Vaccinazioni giornaliere,229201.0,96446.0,268537.0,247802.0,165631.0,898446.0
1561,30-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2732,1.0973,0.4448,0.5301,0.2428,0.2671
1562,30-08-2021,total_boosters,12781.0,2160052.0,,,,
1563,30-08-2021,total_boosters_per_hundred,0.02,24.57,,,,
1564,30-08-2021,Totale vaccinazioni,101814735.0,13619512.0,77624612.0,65673013.0,90838594.0,369556911.0
1565,30-08-2021,Totale vaccinazioni ogni cento abitanti,121.35,154.95,128.59,140.49,133.18,109.88
1566,31-08-2021,Vaccinazioni giornaliere,221408.0,99068.0,274698.0,259607.0,161804.0,899462.0
1567,31-08-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2639,1.1271,0.455,0.5554,0.2372,0.2674
1568,31-08-2021,total_boosters,16379.0,2274130.0,,,,
1569,31-08-2021,total_boosters_per_hundred,0.02,25.87,,,,
1570,31-08-2021,Totale vaccinazioni,102057387.0,13752174.0,77947537.0,66130220.0,90997895.0,370212027.0
1571,31-08-2021,Totale vaccinazioni ogni cento abitanti,121.64,156.46,129.12,141.47,133.41,110.08
1572,01-09-2021,Vaccinazioni giornaliere,214699.0,100966.0,277378.0,250033.0,151475.0,919633.0
1573,01-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2559,1.1487,0.4595,0.5349,0.2221,0.2734
1574,01-09-2021,total_boosters,31935.0,2385510.0,,,,
1575,01-09-2021,total_boosters_per_hundred,0.04,27.14,,,,
1576,01-09-2021,Totale vaccinazioni,102351903.0,13878521.0,78260179.0,66464730.0,91155368.0,371280129.0
1577,01-09-2021,Totale vaccinazioni ogni cento abitanti,121.99,157.89,129.64,142.19,133.64,110.39
1578,02-09-2021,Vaccinazioni giornaliere,208519.0,102533.0,279696.0,250332.0,145661.0,906992.0
1579,02-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2485,1.1665,0.4633,0.5355,0.2136,0.2697
1580,02-09-2021,total_boosters,49090.0,2496291.0,,,,
1581,02-09-2021,total_boosters_per_hundred,0.06,28.4,,,,
1582,02-09-2021,Totale vaccinazioni,102608544.0,14005219.0,78557359.0,66788317.0,91314745.0,372116617.0
1583,02-09-2021,Totale vaccinazioni ogni cento abitanti,122.3,159.34,130.13,142.88,133.88,110.64
1584,03-09-2021,Vaccinazioni giornaliere,207043.0,102947.0,280477.0,250022.0,141298.0,954046.0
1585,03-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2468,1.1712,0.4646,0.5349,0.2072,0.2837
1586,03-09-2021,total_boosters,65282.0,2554897.0,,,,
1587,03-09-2021,total_boosters_per_hundred,0.08,29.07,,,,
1588,03-09-2021,Totale vaccinazioni,102850511.0,14071547.0,78852131.0,,91460601.0,373516809.0
1589,03-09-2021,Totale vaccinazioni ogni cento abitanti,122.59,160.09,130.62,,134.09,111.06
1590,04-09-2021,Vaccinazioni giornaliere,202841.0,102368.0,279412.0,249712.0,140248.0,939579.0
1591,04-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2418,1.1646,0.4629,0.5342,0.2056,0.2794
1592,04-09-2021,total_boosters,69858.0,2584711.0,,,,
1593,04-09-2021,total_boosters_per_hundred,0.08,29.41,,,,
1594,04-09-2021,Totale vaccinazioni,102958026.0,14105981.0,79071050.0,,91630208.0,374488924.0
1595,04-09-2021,Totale vaccinazioni ogni cento abitanti,122.71,160.48,130.98,,134.34,111.35
1596,05-09-2021,Vaccinazioni giornaliere,199881.0,101053.0,276868.0,249402.0,138985.0,875334.0
1597,05-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2382,1.1497,0.4586,0.5335,0.2038,0.2603
1598,05-09-2021,total_boosters,73174.0,2657467.0,,,,
1599,05-09-2021,total_boosters_per_hundred,0.09,30.23,,,,
1600,05-09-2021,Totale vaccinazioni,103022384.0,14192245.0,79213517.0,67190707.0,91725196.0,
1601,05-09-2021,Totale vaccinazioni ogni cento abitanti,122.79,161.46,131.22,143.74,134.48,
1602,06-09-2021,Vaccinazioni giornaliere,194534.0,85830.0,268197.0,244644.0,141331.0,848045.0
1603,06-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2319,0.9765,0.4443,0.5234,0.2072,0.2522
1604,06-09-2021,total_boosters,87996.0,2680115.0,,,,
1605,06-09-2021,total_boosters_per_hundred,0.1,30.49,,,,
1606,06-09-2021,Totale vaccinazioni,103176473.0,14220320.0,79501990.0,67385522.0,91827909.0,
1607,06-09-2021,Totale vaccinazioni ogni cento abitanti,122.97,161.78,131.7,144.15,134.63,
1608,07-09-2021,Vaccinazioni giornaliere,191600.0,67917.0,262019.0,238325.0,134641.0,826193.0
1609,07-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2284,0.7727,0.434,0.5098,0.1974,0.2457
1610,07-09-2021,total_boosters,110505.0,2685427.0,,,,
1611,07-09-2021,total_boosters_per_hundred,0.13,30.55,,,,
1612,07-09-2021,Totale vaccinazioni,103398588.0,14227593.0,79781672.0,67798496.0,91940381.0,375995378.0
1613,07-09-2021,Totale vaccinazioni ogni cento abitanti,123.24,161.87,132.16,145.04,134.8,111.8
1614,08-09-2021,Vaccinazioni giornaliere,186541.0,51150.0,255997.0,219673.0,128301.0,810715.0
1615,08-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2223,0.5819,0.4241,0.4699,0.1881,0.2411
1616,08-09-2021,total_boosters,136927.0,2691941.0,,,,
1617,08-09-2021,total_boosters_per_hundred,0.16,30.63,,,,
1618,08-09-2021,Totale vaccinazioni,103657690.0,14236570.0,80052158.0,68002439.0,92053472.0,376955132.0
1619,08-09-2021,Totale vaccinazioni ogni cento abitanti,123.55,161.97,132.61,145.47,134.96,112.08
1620,09-09-2021,Vaccinazioni giornaliere,186191.0,46309.0,253071.0,202482.0,123029.0,786493.0
1621,09-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2219,0.5269,0.4192,0.4332,0.1804,0.2338
1622,09-09-2021,total_boosters,164869.0,2765180.0,,,,
1623,09-09-2021,total_boosters_per_hundred,0.2,31.46,,,,
1624,09-09-2021,Totale vaccinazioni,103911882.0,14329379.0,80328859.0,68205694.0,92175948.0,377622065.0
1625,09-09-2021,Totale vaccinazioni ogni cento abitanti,123.85,163.02,133.07,145.91,135.14,112.28
1626,10-09-2021,Vaccinazioni giornaliere,183933.0,43379.0,249887.0,196701.0,119032.0,721844.0
1627,10-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2192,0.4935,0.4139,0.4208,0.1745,0.2146
1628,10-09-2021,total_boosters,186085.0,2802835.0,,,,
1629,10-09-2021,total_boosters_per_hundred,0.22,31.89,,,,
1630,10-09-2021,Totale vaccinazioni,104138042.0,14375201.0,80601339.0,,92293823.0,378569717.0
1631,10-09-2021,Totale vaccinazioni ogni cento abitanti,124.12,163.54,133.52,,135.31,112.56
1632,11-09-2021,Vaccinazioni giornaliere,183997.0,41212.0,247746.0,190920.0,112798.0,711899.0
1633,11-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2193,0.4689,0.4104,0.4084,0.1654,0.2117
1634,11-09-2021,total_boosters,192083.0,2817543.0,,,,
1635,11-09-2021,total_boosters_per_hundred,0.23,32.05,,,,
1636,11-09-2021,Totale vaccinazioni,104246005.0,14394462.0,80805273.0,,92419795.0,379472220.0
1637,11-09-2021,Totale vaccinazioni ogni cento abitanti,124.25,163.76,133.86,,135.5,112.83
1638,12-09-2021,Vaccinazioni giornaliere,183988.0,38662.0,246181.0,185139.0,108881.0,750118.0
1639,12-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2193,0.4399,0.4078,0.3961,0.1596,0.223
1640,12-09-2021,total_boosters,196626.0,2871239.0,,,,
1641,12-09-2021,total_boosters_per_hundred,0.23,32.67,,,,
1642,12-09-2021,Totale vaccinazioni,104310303.0,14462882.0,80936785.0,68486683.0,92487365.0,380241903.0
1643,12-09-2021,Totale vaccinazioni ogni cento abitanti,124.33,164.54,134.07,146.51,135.6,113.06
1644,13-09-2021,Vaccinazioni giornaliere,185535.0,43415.0,241450.0,176294.0,105648.0,762643.0
1645,13-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2211,0.4939,0.4,0.3771,0.1549,0.2268
1646,13-09-2021,total_boosters,216840.0,2918694.0,,,,
1647,13-09-2021,total_boosters_per_hundred,0.26,33.21,,,,
1648,13-09-2021,Totale vaccinazioni,104475216.0,14524224.0,81192141.0,68619581.0,92567446.0,380831725.0
1649,13-09-2021,Totale vaccinazioni ogni cento abitanti,124.52,165.24,134.5,146.79,135.72,113.23
1650,14-09-2021,Vaccinazioni giornaliere,187376.0,51050.0,235441.0,146011.0,101453.0,779698.0
1651,14-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2233,0.5808,0.39,0.3124,0.1487,0.2318
1652,14-09-2021,total_boosters,249053.0,2967086.0,,,,
1653,14-09-2021,total_boosters_per_hundred,0.3,33.76,,,,
1654,14-09-2021,Totale vaccinazioni,104710218.0,14584946.0,81429756.0,68820573.0,92650551.0,381453265.0
1655,14-09-2021,Totale vaccinazioni ogni cento abitanti,124.8,165.93,134.89,147.22,135.84,113.42
1656,15-09-2021,Vaccinazioni giornaliere,190244.0,52758.0,228500.0,136107.0,97953.0,762809.0
1657,15-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2267,0.6002,0.3785,0.2912,0.1436,0.2268
1658,15-09-2021,total_boosters,289254.0,2983644.0,,,,
1659,15-09-2021,total_boosters_per_hundred,0.34,33.94,,,,
1660,15-09-2021,Totale vaccinazioni,104989399.0,14605874.0,81651655.0,68955191.0,92739145.0,382294795.0
1661,15-09-2021,Totale vaccinazioni ogni cento abitanti,125.14,166.17,135.26,147.51,135.97,113.67
1662,16-09-2021,Vaccinazioni giornaliere,192593.0,39855.0,219454.0,126996.0,93004.0,773763.0
1663,16-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2295,0.4534,0.3635,0.2717,0.1364,0.2301
1664,16-09-2021,total_boosters,330385.0,2985336.0,,,,
1665,16-09-2021,total_boosters_per_hundred,0.39,33.96,,,,
1666,16-09-2021,Totale vaccinazioni,105260034.0,14608362.0,81865035.0,69094664.0,92826977.0,383038403.0
1667,16-09-2021,Totale vaccinazioni ogni cento abitanti,125.46,166.2,135.61,147.81,136.1,113.89
1668,17-09-2021,Vaccinazioni giornaliere,194452.0,40919.0,211173.0,,87399.0,775023.0
1669,17-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2318,0.4655,0.3498,,0.1281,0.2304
1670,17-09-2021,total_boosters,359673.0,3027976.0,,,,
1671,17-09-2021,total_boosters_per_hundred,0.43,34.45,,,,
1672,17-09-2021,Totale vaccinazioni,105499208.0,14661635.0,82079548.0,,92905614.0,383994877.0
1673,17-09-2021,Totale vaccinazioni ogni cento abitanti,125.74,166.8,135.97,,136.21,114.17
1674,18-09-2021,Vaccinazioni giornaliere,193824.0,40717.0,210997.0,,83185.0,777010.0
1675,18-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.231,0.4632,0.3495,,0.122,0.231
1676,18-09-2021,total_boosters,366805.0,3040685.0,,,,
1677,18-09-2021,total_boosters_per_hundred,0.44,34.59,,,,
1678,18-09-2021,Totale vaccinazioni,105602773.0,14679481.0,82282252.0,,93002090.0,384911290.0
1679,18-09-2021,Totale vaccinazioni ogni cento abitanti,125.87,167.01,136.3,,136.35,114.45
1680,19-09-2021,Vaccinazioni giornaliere,193861.0,39606.0,210461.0,,,763444.0
1681,19-09-2021,Vaccinazioni giornaliere ogni cento abitanti,0.2311,0.4506,0.3486,,,0.227
1682,19-09-2021,total_boosters,371869.0,3084599.0,,,,
1683,19-09-2021,total_boosters_per_hundred,0.44,35.09,,,,
1684,19-09-2021,Totale vaccinazioni,105667332.0,14740126.0,82410009.0,,,385586012.0
1685,19-09-2021,Totale vaccinazioni ogni cento abitanti,125.94,167.7,136.51,,,114.65
